  1032 0.036800 0.075200 0.092300 0.028145 0.894605 -0.445970 -0.951899 0.160151 0.261227 0.305116 0.417166 0.856082 -0.003112
  1033 0.036800 0.075200 0.092300 -0.951899 0.160151 0.261227 -0.028145 -0.894605 0.445970 0.305116 0.417166 0.856082 -0.001783
  1031 0.036800 0.075200 0.092300 0.028145 0.894605 -0.445970 -0.951899 0.160151 0.261227 0.305116 0.417166 0.856082 0.998105
  1043 0.018400 0.044200 0.106200 -0.015047 0.977378 -0.210963 -0.991794 0.012203 0.127262 0.126958 0.211147 0.969174 -0.008912
  1042 0.018400 0.044200 0.106200 -0.991794 0.012203 0.127262 0.015047 -0.977378 0.210963 0.126958 0.211147 0.969174 -0.003545
  1041 0.018400 0.044200 0.106200 -0.015047 0.977378 -0.210963 -0.991794 0.012203 0.127262 0.126958 0.211147 0.969174 0.992500
  1112 0.052500 0.040600 0.095300 0.876326 -0.017431 -0.481404 -0.056074 0.988856 -0.137909 0.478442 0.147848 0.865583 -0.001276
  1113 0.052500 0.040600 0.095300 -0.056074 0.988856 -0.137909 -0.876326 0.017431 0.481404 0.478442 0.147848 0.865583 -0.006446
  1111 0.052500 0.040600 0.095300 0.876326 -0.017431 -0.481404 -0.056074 0.988856 -0.137909 0.478442 0.147848 0.865583 0.999627
  1123 0.080900 0.041300 0.072100 0.637420 0.050536 -0.768857 -0.171283 0.982172 -0.077457 0.751236 0.181065 0.634713 -0.006259
  1122 0.080900 0.041300 0.072100 -0.171283 0.982172 -0.077457 -0.637420 -0.050536 0.768857 0.751236 0.181065 0.634713 -0.001413
  1121 0.080900 0.041300 0.072100 0.637420 0.050536 -0.768857 -0.171283 0.982172 -0.077457 0.751236 0.181065 0.634713 0.999296
  1133 0.082800 0.006100 0.072800 0.640144 0.000689 -0.768254 0.008319 0.999935 0.007867 0.768210 -0.011428 0.640097 -0.006090
  1132 0.082800 0.006100 0.072800 0.008319 0.999935 0.007867 -0.640144 -0.000689 0.768254 0.768210 -0.011428 0.640097 -0.000048
  1131 0.082800 0.006100 0.072800 0.640144 0.000689 -0.768254 0.008319 0.999935 0.007867 0.768210 -0.011428 0.640097 1.008252
  1142 0.053500 0.006200 0.097000 0.871972 -0.018333 -0.489213 0.026752 0.999590 0.010230 0.488824 -0.022008 0.872105 -0.002495
  1143 0.053500 0.006200 0.097000 0.026752 0.999590 0.010230 -0.871972 0.018333 0.489213 0.488824 -0.022008 0.872105 -0.001511
  1141 0.053500 0.006200 0.097000 0.871972 -0.018333 -0.489213 0.026752 0.999590 0.010230 0.488824 -0.022008 0.872105 0.998958
  1213 0.086200 0.098600 0.008900 0.047204 0.120575 -0.991581 -0.503245 0.860372 0.080652 0.862853 0.495202 0.101292 -0.003182
  1212 0.086200 0.098600 0.008900 -0.503245 0.860372 0.080652 -0.047204 -0.120575 0.991581 0.862853 0.495202 0.101292 -0.002858
  1211 0.086200 0.098600 0.008900 0.047204 0.120575 -0.991581 -0.503245 0.860372 0.080652 0.862853 0.495202 0.101292 1.000583
  1223 0.100300 0.066000 0.008200 0.067953 0.027784 -0.997302 -0.317133 0.948368 0.004874 0.945945 0.315947 0.073256 -0.006582
  1222 0.100300 0.066000 0.008200 -0.317133 0.948368 0.004874 -0.067953 -0.027784 0.997302 0.945945 0.315947 0.073256 -0.001583
  1221 0.100300 0.066000 0.008200 0.067953 0.027784 -0.997302 -0.317133 0.948368 0.004874 0.945945 0.315947 0.073256 0.999867
  1232 0.088700 0.075700 0.041200 0.344270 0.115916 -0.931688 -0.370989 0.928386 -0.021610 0.862461 0.353086 0.362618 -0.002630
  1233 0.088700 0.075700 0.041200 -0.370989 0.928386 -0.021610 -0.344270 -0.115916 0.931688 0.862461 0.353086 0.362618 -0.003089
  1231 0.088700 0.075700 0.041200 0.344270 0.115916 -0.931688 -0.370989 0.928386 -0.021610 0.862461 0.353086 0.362618 1.005715
  1243 0.069900 0.075800 0.070900 0.611901 0.237821 -0.754333 -0.426103 0.902616 -0.061003 0.666365 0.358751 0.653648 -0.004832
